year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2020-07,379,19,249,-119.5264561918644,178,8,130,-62.11048569414658,-0.31537323533473455,-0.34893531288846397,-0.03356207755372942,0.4916094806115676,0.48036672497109484
2020-08,264,17,204,-87.01723705827254,137,3,83,-43.68233792008982,-0.32961074643285054,-0.31884918189846584,0.010761564534384704,0.5026903911335961,0.5310979318734793
2020-09,454,20,320,-150.07936542577045,79,3,61,-27.503797318355836,-0.3305712894840759,-0.34814933314374474,-0.017578043659668863,0.4956054890850828,0.4816539340879942
2020-10,417,20,303,-141.13145555688942,175,10,127,-59.66431751409262,-0.3384447375464974,-0.3409389572233864,-0.002494219676889009,0.4993764450807777,0.5025214114422747
2020-11,517,26,370,-173.2656674501599,126,5,93,-46.124108306610125,-0.3351366875244872,-0.3660643516397629,-0.0309276641152757,0.49226808397118105,0.49174111940069387
2020-12,557,16,421,-203.01480342952405,229,8,167,-80.67929490052042,-0.3644790007711383,-0.3523113314433206,0.01216766932781771,0.5030419173319545,0.50819659278888
2021-01,493,21,367,-170.65638324952275,130,7,97,-47.58101487311526,-0.34615899239254105,-0.3660078067162712,-0.019848814323730146,0.4950377964190675,0.5023794663754095
2021-02,375,17,279,-124.58775791120532,256,7,201,-89.8989121350303,-0.3322340210965475,-0.3511676255274621,-0.01893360443091463,0.4952665988922713,0.48521354166666664
2021-03,499,17,389,-184.5085398601548,219,3,156,-80.69648888855899,-0.36975659290612184,-0.3684771182125981,0.001279474693523741,0.500319868673381,0.5117152112444066
2021-04,373,25,263,-127.48501834856253,230,8,174,-82.18938718863672,-0.34178289101491294,-0.35734516168972486,-0.015562270674811918,0.496109432331297,0.4790826436647628
2021-05,290,9,230,-113.50964575142406,165,8,135,-58.47746122534689,-0.39141257155663467,-0.3544088559111933,0.03700371564544136,0.5092509289113604,0.4980929989550679
2021-06,277,11,203,-96.67662895110297,249,10,192,-88.43509248565026,-0.3490131009065089,-0.3551610139985954,-0.00614791309208651,0.4984630217269784,0.49055427486117753
2021-07,444,17,330,-157.72208077898603,239,8,182,-88.70587023979706,-0.35522991166438295,-0.3711542687857618,-0.01592435712137885,0.4960189107196553,0.4942303705379019
2021-08,491,19,363,-171.63350654207468,161,8,128,-58.17526880501066,-0.3495590764604372,-0.3613370733230476,-0.011777996862610385,0.4970555007843474,0.48881734576412694
2021-09,505,26,380,-178.16723312953755,348,12,267,-129.88894740825899,-0.352806402236708,-0.37324410174787065,-0.020437699511162644,0.49489057512220935,0.4920578695800615
2021-10,695,33,507,-243.2087881643885,310,9,228,-114.81445162407871,-0.34994070239480357,-0.3703691987873507,-0.020428496392547124,0.4948928759018632,0.4938906938964957
2021-11,738,25,563,-263.9177053148056,427,17,322,-155.91405827358028,-0.3576120668222298,-0.3651383097741927,-0.007526242951962914,0.49811843926200927,0.5036778939217963
2021-12,1074,46,778,-369.3795832072581,485,24,349,-163.88499131437683,-0.34392884842389027,-0.337907198586344,0.006021649837546272,0.5015054124593865,0.5028652882566377
2022-01,744,37,539,-254.90858157737918,597,35,408,-178.54296147683155,-0.34261906125991826,-0.2990669371471215,0.04355212411279674,0.5108880310281991,0.5124851407575512
2022-02,708,49,513,-227.59282165853577,1112,62,798,-363.09723947998197,-0.3214587876532991,-0.32652629449638665,-0.005067506843087544,0.49873312328922814,0.4983741820103239
2022-03,4252,305,2989,-1335.1015097931613,3949,257,2819,-1246.1224586490005,-0.3139937699419476,-0.3155539272344899,-0.0015601572925422746,0.4996099606768644,0.49561513006734265
