year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2015-02,614,28,499,-361.3746492131241,335,11,282,-206.26281018756447,-0.588558060607694,-0.6157098811569088,-0.027151820549214833,0.4932120448626963,0.489536438329525
2015-03,318,9,264,-189.54977406813086,183,9,147,-106.3366281656852,-0.5960684719123612,-0.5810744708507388,0.014994001061622408,0.5037485002654056,0.5119471079492731
2015-04,227,11,187,-132.86931674094618,133,5,107,-74.24879172423036,-0.585327386523992,-0.5582615919115065,0.027065794612485483,0.5067664486531214,0.502103275810672
2015-05,100,2,92,-71.42962271033485,50,2,37,-25.402150338382857,-0.7142962271033485,-0.5080430067676571,0.20625322033569138,0.5515633050839228,0.55
2015-06,205,10,165,-118.93089165169738,343,11,298,-231.61426351285527,-0.5801506909838896,-0.6752602434777122,-0.09510955249382258,0.47622261187654435,0.4798407167745147
2015-07,387,20,321,-261.34048183328997,255,11,219,-167.2101764094511,-0.67529840267,-0.6557261819978474,0.019572220672152585,0.5048930551680382,0.4905228758169935
2015-08,147,5,128,-99.25458524512736,63,1,56,-41.702860371553655,-0.6752012601709344,-0.6619501646278357,0.013251095543098668,0.5033127738857747,0.4909297052154195
2015-09,357,15,305,-234.55762317975325,136,9,117,-89.37014937400826,-0.6570241545651352,-0.6571334512794725,-0.000109296714337348,0.4999726758214157,0.5045518207282913
2015-10,401,17,342,-251.78913242317432,220,7,191,-147.35985504579907,-0.6279030733744996,-0.6698175229354503,-0.041914449560950695,0.4895213876097623,0.4935275447744276
2015-11,558,21,474,-382.8518529686842,153,4,135,-108.9330821132518,-0.6861144318435202,-0.711980928844783,-0.025866497001262867,0.49353337574968426,0.4889047016656125
2015-12,619,31,505,-375.61296012084847,511,25,417,-290.92206053835093,-0.6068060745086405,-0.5693191008578297,0.037486973650810884,0.5093717434127027,0.4996569809901078
2016-01,622,27,513,-363.2545981561803,671,30,554,-406.87697386115957,-0.5840106079681355,-0.6063740295993436,-0.02236342163120808,0.494409144592198,0.5001066220690911
2016-02,792,33,664,-508.684014280102,609,28,514,-394.6100574952254,-0.6422777958082097,-0.6479639696144917,-0.005686173806282002,0.49857845654842947,0.4996719037667313
2016-03,405,9,347,-273.8509745976766,318,12,268,-213.25295537999526,-0.6761752459201892,-0.6706067779245134,0.005568467995675785,0.501392116998919,0.5073841136734218
2016-04,347,15,293,-222.14893477318023,775,29,679,-496.49254976715235,-0.6401986592887038,-0.6406355480866482,-0.0004368887979444569,0.4998907778005139,0.4906107650832016
2016-05,523,22,446,-353.23168060642195,182,6,164,-122.22219632541102,-0.675395182803866,-0.6715505292605001,0.003844653543365939,0.5009611633858415,0.4856438972117748
2016-06,332,25,283,-219.3860672096873,300,18,239,-178.78249006570584,-0.6608014072580942,-0.5959416335523529,0.06485977370574136,0.5162149434264354,0.5101104417670683
2016-07,487,17,426,-319.277760267479,265,4,244,-200.67858747534746,-0.6556011504465687,-0.7572776885862168,-0.10167653813964805,0.474580865465088,0.48354383789857036
2016-08,250,10,211,-156.22604257262094,373,10,331,-253.01990700087578,-0.6249041702904837,-0.6783375522811683,-0.05343338199068459,0.4866416545023289,0.48585254691689006
2016-09,331,21,269,-184.59528596499737,411,17,356,-278.04969336920965,-0.5576896856948561,-0.6765199352048896,-0.11883024951003351,0.4702924376224916,0.48110679868569034
2016-10,491,15,427,-330.16955877723643,306,13,257,-197.45450951071118,-0.6724430932326607,-0.6452761748716052,0.02716691836105556,0.5067917295902639,0.5104295621846837
2016-11,271,14,229,-166.5998819690217,325,17,277,-207.38054837590101,-0.6147597120628108,-0.6380939950027723,-0.023334282939961537,0.49416642926500964,0.4983394833948339
2016-12,413,19,353,-261.50543627380864,203,6,160,-124.93301035660447,-0.6331850757235076,-0.6154335485547018,0.017751527168805792,0.5044378817922015,0.5125240043416548
2017-01,356,16,295,-234.28859243576872,197,14,161,-121.44954256524088,-0.6581140236959796,-0.6164951399250805,0.04161888377089906,0.5104047209427247,0.509378742941881
2017-02,396,22,332,-245.71476559223103,267,9,225,-172.3302945049051,-0.6204918323036137,-0.6454318146251128,-0.024939982321499077,0.49376500441962523,0.49345987969583477
2017-03,456,23,386,-278.4061167481677,285,18,223,-163.65701550422125,-0.610539729710894,-0.5742351421200745,0.03630458759081945,0.5090761468977049,0.5191885964912281
2017-04,207,12,169,-122.19204734995239,117,4,96,-72.82057825766273,-0.5902997456519439,-0.6223981047663482,-0.032098359114404285,0.4919754102213989,0.4930323299888517
2017-05,269,9,227,-173.4904011388669,47,1,41,-31.120183185099965,-0.6449457291407692,-0.6621315571297864,-0.017185827989017244,0.49570354300274566,0.4898362730364628
2017-06,98,1,83,-59.581685921105716,80,3,65,-43.58843580426978,-0.6079763869500583,-0.5448554475533722,0.06312093939668606,0.5157802348491716,0.5154336734693877
2017-07,170,6,146,-100.2749472392624,269,10,221,-162.5436442690648,-0.5898526308191906,-0.6042514656842558,-0.014398834865065213,0.4964002912837337,0.5097856986660836
2017-08,240,10,204,-148.0575657889459,161,5,145,-102.95990427399491,-0.616906524120608,-0.6395025110186019,-0.022595986897993914,0.4943510032755015,0.48469202898550723
2017-09,212,9,184,-133.18461286502483,108,7,90,-64.50937730508208,-0.6282293059670983,-0.5973090491211304,0.030920256845967886,0.5077300642114919,0.5142382948986722
2017-10,349,8,296,-216.41377877287488,337,15,271,-184.82198304691232,-0.6200967873148278,-0.5484331841154668,0.07166360319936094,0.5179159007998402,0.5163927456998801
2017-11,535,19,461,-331.12008073131364,246,14,205,-141.0449554690101,-0.6189160387501189,-0.5733534775163012,0.045562561233817744,0.5113906403084545,0.5124363650178558
2017-12,282,15,234,-157.14984195425833,336,18,279,-202.08440033291737,-0.5572689431002069,-0.6014416676574922,-0.04417272455728527,0.48895681886067865,0.4999525075987842
2018-01,631,33,448,-330.1420462829778,70,6,51,-34.84680879128324,-0.5232045107495686,-0.4978115541611891,0.025392956588379534,0.5063482391470949,0.5037072673760471
2018-02,247,14,198,-139.64945956460653,179,5,153,-108.83696580254232,-0.565382427387071,-0.6080277419136443,-0.042645314526573275,0.4893386713683567,0.4795309071992401
2018-03,486,28,413,-289.9360880473035,104,6,87,-56.00992984898113,-0.5965763128545339,-0.5385570177786647,0.058019295075869226,0.5145048237689673,0.5033337290281734
2018-04,351,19,288,-198.66268621858916,290,18,249,-174.29650263541924,-0.5659905590273195,-0.601022422880756,-0.035031863853436485,0.4912420340366409,0.4924575105609588
2018-05,228,5,190,-136.91722443187595,193,5,154,-105.23630328332918,-0.6005141422450699,-0.5452658201208765,0.055248322124193394,0.5138120805310483,0.5098456958458322
2018-06,294,15,251,-175.99305438643813,179,9,155,-115.50299670938388,-0.5986158312463882,-0.6452681380412507,-0.04665230679486254,0.48833692330128436,0.49676965758370384
2018-07,496,23,411,-307.13518916973396,132,6,107,-69.15898096406214,-0.6192241717131733,-0.5239316739701677,0.09529249774300563,0.5238231244357514,0.5042766373411535
2018-08,867,38,718,-505.730676146688,459,20,375,-248.32478259570195,-0.5833110451518893,-0.5410125982477166,0.042298446904172615,0.5105746117260431,0.502723311546841
