year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2016-01,622,49,421,-184.54707982041904,671,39,458,-212.26949972280016,-0.29669948524183126,-0.31634798766438177,-0.019648502422550507,0.49508787439436236,0.49340740172799635
2016-02,792,47,575,-276.7303307903503,609,26,443,-212.7962816797333,-0.3494069833211494,-0.3494191817401204,-1.2198418970987834e-05,0.49999695039525727,0.4954844006568144
2016-03,405,14,315,-151.38195387197374,318,14,239,-112.52080544004889,-0.37378260215302156,-0.3538390108177638,0.01994359133525775,0.5049858978338144,0.5089156766829723
2016-04,347,22,255,-113.17756998262993,775,33,586,-276.6034850196293,-0.3261601440421612,-0.3569077226059733,-0.030747578563812106,0.492313105359047,0.48948033838430793
2016-05,523,30,391,-181.7344252853615,182,12,134,-58.02767357975576,-0.3474845607750698,-0.31883337131733935,0.02865118945773043,0.5071627973644326,0.5049797239089782
2016-06,332,36,239,-100.91437844736174,300,17,197,-92.90113908775973,-0.3039589712269932,-0.30967046362586576,-0.005711492398872531,0.49857212690028185,0.5028614457831325
2016-07,487,33,352,-160.1522700639846,265,8,220,-107.12585380335679,-0.3288547639917548,-0.40424850491832753,-0.07539374092657275,0.4811515647683568,0.4637577002053388
2016-08,250,10,175,-89.45627897717152,373,19,270,-131.59256585410665,-0.3578251159086861,-0.35279508271878457,0.005030033189901528,0.5012575082974754,0.496769436997319
2016-09,331,20,220,-99.01943476105922,411,23,287,-141.64844378589953,-0.299152370879333,-0.34464341553746847,-0.04549104465813547,0.4886272388354661,0.4904734602068494
2016-10,491,21,362,-185.80057568904166,306,20,224,-108.3796413442167,-0.37841257777808895,-0.3541818344582245,0.024230743319864467,0.5060576858299661,0.506958587915818
2016-11,271,16,188,-89.35487251292464,325,14,249,-118.20441048417993,-0.3297227768004599,-0.36370587841286134,-0.03398310161240142,0.49150422459689963,0.4779023559466364
2016-12,413,26,304,-140.55621698100768,203,7,141,-70.67910667897918,-0.3403298231985658,-0.3481729393053162,-0.00784311610675037,0.49803922097331244,0.5032562411288303
2017-01,356,20,265,-130.13336046668633,197,15,137,-61.95384356539671,-0.3655431473783324,-0.31448651556038937,0.05105663181794301,0.5127641579544857,0.5172282267723721
2017-02,396,22,289,-133.12441280799237,267,11,196,-96.30580766344706,-0.33617275961614235,-0.36069590885186165,-0.0245231492357193,0.4938692126910702,0.4953396322778345
2017-03,456,32,317,-150.30257436258626,285,17,191,-93.9372800834824,-0.32961090868988213,-0.3296044915209909,6.41716889121513e-06,0.5000016042922228,0.5036184210526315
2017-04,207,9,152,-68.39191055138507,117,4,85,-41.407620590552135,-0.3303957031467878,-0.3539112870987362,-0.023515583951948416,0.4941211040120129,0.49962839093273875
2017-05,269,10,189,-94.81907389040197,47,4,29,-15.826998821431117,-0.3524872635330928,-0.33674465577513013,0.015742607757962657,0.5039356519394906,0.5333781539191648
2017-06,98,3,67,-32.50226650332142,80,1,55,-26.178474054827188,-0.331655780646137,-0.32723092568533985,0.004424854960797142,0.5011062137401993,0.494515306122449
2017-07,170,7,113,-57.4581833233044,269,12,178,-95.87914125175068,-0.3379893136664964,-0.3564280343931252,-0.018438720726628777,0.4953903198183428,0.5016072600043735
2017-08,240,14,178,-82.4108905931378,161,8,117,-59.5672419162497,-0.3433787108047408,-0.3699828690450292,-0.02660415824028839,0.49334896043992793,0.5015786749482402
2017-09,212,12,152,-74.46234725551255,108,5,81,-37.542675205225585,-0.3512374870543045,-0.347617363011348,0.0036201240429565296,0.5009050310107391,0.4891684136967156
2017-10,349,8,237,-119.41049079543153,337,17,219,-103.9482817175563,-0.3421504034253052,-0.30845187453280803,0.03369852889249719,0.5084246322231243,0.5141884825657028
2017-11,535,25,385,-189.18287973894874,246,15,161,-79.7780170104457,-0.35361285932513786,-0.32430088215628333,0.02931197716885453,0.5073279942922136,0.5198503153255831
2017-12,282,17,188,-89.68817605120528,336,11,238,-119.50989504623695,-0.31804317748654354,-0.3556842114471338,-0.037641033960590264,0.49058974150985246,0.48269693515704154
2018-01,631,33,392,-188.88788641928392,70,4,41,-20.072136763845336,-0.2993468881446655,-0.2867448109120762,0.01260207723258927,0.5031505193081474,0.5100916911931175
2018-02,247,16,158,-73.80594692946933,179,6,129,-66.49130094160921,-0.2988095017387422,-0.37145978179669953,-0.07265028005795732,0.48183742998551066,0.4719369868590686
2018-03,486,28,341,-161.691897898959,104,11,65,-27.286288764971566,-0.3326993783929198,-0.2623681612016497,0.07033121719127011,0.5175828042978176,0.5312005381449826
2018-04,351,18,229,-102.65491841304441,290,17,201,-95.07629320649468,-0.29246415502291856,-0.32784928691894716,-0.0353851318960286,0.49115371702599286,0.49166421062972787
2018-05,228,5,155,-77.10339272404651,193,9,126,-61.27728304781487,-0.33817277510546717,-0.3174988758954138,0.02067389921005336,0.5051684748025134,0.5129192800654486
2018-06,294,20,195,-93.9983507014745,179,8,125,-62.60810478016887,-0.3197222812975323,-0.34976594849256354,-0.030043667195031265,0.4924890832012422,0.48540170258047355
2018-07,496,23,359,-162.86758588153037,132,3,88,-43.98419831937058,-0.32836206830953707,-0.3332136236315953,-0.004851555322058221,0.49878711116948543,0.5083699902248289
2018-08,867,38,598,-292.2251186339189,459,25,294,-146.95388214814406,-0.33705319334938744,-0.3201609632857169,0.01689223006367052,0.5042230575159177,0.514962194027938
2018-09,496,30,328,-152.85900141369075,555,24,400,-198.57118789128913,-0.3081834705921184,-0.3577859241284489,-0.04960245353633047,0.4875993866159174,0.48083224353385645
2018-10,678,29,527,-247.13574622857385,261,11,179,-95.35727857868919,-0.36450700033712957,-0.3653535577727555,-0.0008465574356259498,0.4997883606410935,0.5227087783541857
2018-11,425,30,283,-132.07599127321538,325,19,221,-101.84967473816124,-0.31076703828991853,-0.31338361457895764,-0.0026165762890391076,0.4993458559277402,0.49343891402714934
2018-12,554,33,393,-184.0691756570611,269,17,185,-86.5881210272297,-0.33225482970588643,-0.3218889257517833,0.01036590395410314,0.5025914759885258,0.5063210446499269
2019-01,507,32,352,-163.2631284002209,225,12,152,-72.24442385404234,-0.3220180047341635,-0.3210863282401882,0.0009316764939752975,0.5002329191234938,0.5022353714661407
2019-02,248,10,184,-88.57343251420419,232,14,144,-74.25185498171729,-0.35715093755727495,-0.3200510990591262,0.03709983849814874,0.5092749596245372,0.5353170189098999
2019-03,288,21,192,-90.32596290814848,96,8,66,-32.44357888986868,-0.31363181565329334,-0.33795394676946544,-0.024322131116172097,0.493919467220957,0.49739583333333337
2019-04,247,13,178,-83.65305825961936,133,7,93,-45.534530132716704,-0.3386763492292282,-0.34236488821591504,-0.0036885389866868623,0.4990778652533283,0.5053499132446501
2019-05,288,20,203,-90.21402294976396,241,16,159,-74.98591819096887,-0.31324313524223596,-0.31114488875920693,0.0020982464830290315,0.5005245616207572,0.510513917704011
2019-06,414,16,292,-138.32285818720624,179,7,121,-67.13802715692714,-0.3341131840270682,-0.37507277741300077,-0.04095959338593258,0.48976010165351685,0.5074487895716946
2019-07,406,29,269,-122.9341762222611,195,9,148,-70.32428578214882,-0.30279353749325394,-0.3606373629853786,-0.057843825492124634,0.48553904362696887,0.4695781230263989
2019-08,472,28,330,-154.42624773751265,158,13,104,-49.89883264691619,-0.32717425368117087,-0.31581539649946955,0.01135885718170132,0.5028397142954253,0.5159702853464921
2019-09,201,13,131,-60.657261146536584,227,7,155,-86.3823883259008,-0.3017774186394855,-0.3805391556207084,-0.07876173698122291,0.4803095657546943,0.4837705744405725
2019-10,462,34,325,-157.84870922610156,234,13,167,-83.14273200090699,-0.34166387278376964,-0.35531082051669655,-0.013646947732926906,0.4965882630667683,0.4929376179376179
2019-11,298,23,220,-98.4027302359048,164,15,115,-51.33079870167793,-0.33021050414733155,-0.31299267501023126,0.017217829137100293,0.5043044572842751,0.512829431985595
2019-12,404,27,268,-126.31311452848041,228,11,154,-77.42019598022681,-0.31265622408039706,-0.3395622630711702,-0.02690603899077315,0.4932734902523067,0.49233541775230155
2020-01,269,10,188,-90.44351950713063,161,5,110,-58.70823056347993,-0.3362212621082923,-0.36464739480422315,-0.02842613269593086,0.4928934668260173,0.5023840310328107
2020-02,278,13,200,-97.08377895144775,445,27,321,-158.52119112299584,-0.34922222644405665,-0.3562273957820131,-0.007005169337956474,0.4982487076655109,0.5029969283000566
2020-03,719,53,503,-228.73963387130527,567,42,403,-183.77646020537745,-0.3181357911979211,-0.32412074110295847,-0.00598494990503734,0.4985037625237407,0.4972962398785301
2020-04,716,36,508,-248.4681648446392,490,24,350,-170.87848975712495,-0.3470225765986581,-0.3487316117492346,-0.0017090351505765211,0.49957274121235584,0.49847793866149814
2020-05,273,18,187,-86.15949602590528,136,7,93,-45.81133674099525,-0.3156025495454406,-0.3368480642720239,-0.021245514726583314,0.49468862131835417,0.4966736694677871
2020-06,241,10,171,-84.98731557337453,167,12,124,-56.85703488320852,-0.3526444629600603,-0.3404612867257995,0.012183176234260795,0.5030457940585652,0.4993477774740974
2020-07,379,29,238,-115.38087824732631,178,11,126,-61.75295000186158,-0.30443503495336754,-0.34692668540371674,-0.042491650450349194,0.4893770873874127,0.4763459429011888
2020-08,264,19,199,-86.79577766317443,137,8,75,-42.85690555553676,-0.32877188508778193,-0.31282412814260413,0.015947756945177805,0.5039869392362945,0.5481917717319177
2020-09,454,27,307,-150.5880929342194,79,5,57,-26.767075775696178,-0.3316918346568709,-0.33882374399615417,-0.00713190933928326,0.4982170226651792,0.48962806000111525
2020-10,417,21,300,-140.8201563301649,175,12,125,-59.293540923142686,-0.3376982166191005,-0.33882023384652965,-0.0011220172274291618,0.4997194956931427,0.5058376156217883
2020-11,517,32,358,-169.54987079040237,126,9,93,-44.13211152648467,-0.3279494599427512,-0.350254853384799,-0.022305393442047794,0.49442365163948804,0.49097356544165055
2020-12,557,19,406,-202.1773889518633,229,11,157,-79.33552510643402,-0.3629755636478695,-0.34644334107613106,0.01653222257173842,0.5041330556429346,0.5143097379128676
2021-01,493,26,355,-168.18820556680623,130,9,96,-45.94628978816831,-0.3411525467886536,-0.35343299837052544,-0.012280451581871854,0.496929887104532,0.4995280074894679
2021-02,375,24,269,-122.65832273153919,256,10,186,-88.38435370343169,-0.3270888606174378,-0.34525138165403,-0.018162521036592216,0.4954593697408519,0.49145833333333333
2021-03,499,20,383,-182.9940253715005,219,5,153,-81.5980264805823,-0.3667214937304619,-0.372593728221837,-0.0058722344913750835,0.49853194137715623,0.5129139557654121
2021-04,373,25,262,-127.29643322447892,230,11,165,-81.3368442035002,-0.34127730086991664,-0.35363845305869657,-0.012361152188779923,0.49690971195280503,0.4914558806387691
2021-05,290,12,220,-113.18364397585972,165,7,133,-56.21721047343357,-0.39028842750296455,-0.340710366505658,0.04957806099730655,0.5123945152493267,0.4884012539184953
2021-06,277,16,195,-95.8363488406992,249,13,187,-85.62994856664122,-0.3459795987028852,-0.34389537576964346,0.0020842229332417306,0.5005210557333104,0.48685355138967423
2021-07,444,19,314,-153.36740236713194,239,11,179,-86.8915013854249,-0.3454220774034503,-0.36356276730303305,-0.01814068989958273,0.49546482752510435,0.4903713860303819
2021-08,491,22,355,-170.3350659229339,161,12,119,-55.186335632858814,-0.3469145945477269,-0.34277227101154545,0.004142323536181436,0.5010355808840453,0.5034028665039025
2021-09,505,32,365,-172.93598589983242,348,18,254,-127.18638195985142,-0.34244749683135134,-0.3654781090800328,-0.02303061224868147,0.49424234693782965,0.49531125526345743
2021-10,695,37,492,-236.9592779990292,310,11,216,-112.3741622909988,-0.3409486014374521,-0.36249729771289935,-0.021548696275447254,0.4946128259311382,0.49834648410304017
2021-11,738,38,535,-261.5024946496212,427,19,311,-155.34947981309304,-0.3543394236444732,-0.3638161119744568,-0.009476688329983607,0.4976308279175041,0.4974002462507061
2021-12,1074,51,739,-361.41493902531096,485,22,333,-160.8694174238695,-0.336512978608297,-0.33168952046158656,0.004823458146710424,0.5012058645366776,0.4998396974409184
2022-01,744,44,529,-251.3144754036599,597,40,403,-176.31830641313252,-0.337788273392016,-0.29534054675566584,0.04244772663635016,0.5106119316590876,0.5109603798562706
2022-02,708,54,493,-225.3712326159442,1112,62,785,-360.4847099288519,-0.31832095002252003,-0.3241768974180323,-0.005855947395512262,0.49853601315112195,0.4924691602650083
2022-03,4252,340,2915,-1311.3745677788643,3949,309,2722,-1211.3249207692786,-0.3084135860251327,-0.30674219315504647,0.001671392870086219,0.5004178482175216,0.49863914903257356
2022-04,3525,270,2481,-1119.72255221995,2111,155,1528,-682.2908133465585,-0.31765178786381565,-0.3232073961850111,-0.005555608321195449,0.49861109791970115,0.4942078474454983
2022-05,2378,193,1638,-732.7431605322798,899,41,664,-314.19139028217023,-0.30813421384872997,-0.34948986683222494,-0.04135565298349497,0.48966108675412623,0.4786653191893432
2022-06,2877,213,1916,-887.6470430570492,1079,60,720,-348.4344439992675,-0.30853216651270393,-0.3229234884145204,-0.014391321901816467,0.49640216952454586,0.4950646413358576
2022-07,2767,201,1897,-849.1754132974717,841,46,583,-281.68276849556383,-0.30689389710786835,-0.33493789357379766,-0.02804399646592931,0.49298900088351766,0.4936031588532591
2022-08,1930,156,1312,-571.2955958742484,585,32,433,-203.34230347695902,-0.29600808076385926,-0.3475936811571949,-0.05158560039333565,0.4871035999016661,0.4783734112749657
2022-09,2691,201,1798,-811.6843316385218,838,52,599,-271.9015558852835,-0.301629257390755,-0.3244648638249207,-0.022835606434165656,0.49429109839145857,0.4851787625861508
2022-10,2920,213,1985,-896.9245092811723,546,39,374,-166.6408413871977,-0.3071659278360179,-0.3052030062036588,0.001962921632359116,0.5004907304080898,0.49832405037884486
