year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2018-12,554,85,297,-164.47990430656,269,45,136,-69.81747656566,-0.2968951341273646,-0.25954452254892196,0.03735061157844266,0.5093376528946106,0.5110953793297814
2019-01,507,69,249,-138.7453900197,225,37,126,-68.83305414235,-0.27365954638994083,-0.30592468507711107,-0.032265138687170236,0.49193371532820745,0.48986850756081524
2019-02,248,28,153,-94.74189507019999,232,33,103,-53.61534014450001,-0.3820237704443548,-0.23110060407112074,0.15092316637323408,0.5377307915933085,0.5505770300333704
2019-03,288,48,150,-88.036166631,96,15,53,-30.927798384,-0.30568113413541664,-0.32216456649999997,-0.016483432364583328,0.4958791419088542,0.48958333333333337
2019-04,247,44,125,-68.0665833812,133,26,66,-36.0157052778,-0.27557321206963564,-0.27079477652481204,0.0047784355448236004,0.5011946088862059,0.5067958357432042
2019-05,288,48,149,-82.5400419707,241,31,117,-66.59193307843,-0.28659736795381946,-0.27631507501423236,0.010282292939587101,0.5025705732348967,0.4984619928538497
2019-06,414,63,224,-124.1072754443,179,18,103,-67.5977368573,-0.29977602764323674,-0.377640988029609,-0.07786496038637225,0.48053375990340697,0.47850713842333953
2019-07,406,82,206,-97.2973569026,195,25,120,-75.1772720258,-0.23964866232167487,-0.3855244719271795,-0.1458758096055046,0.46353104759862385,0.4545598080080839
2019-08,472,81,261,-146.5120417502958,158,31,76,-36.724535826700006,-0.3104068681150335,-0.23243377105506333,0.07797309705997016,0.5194932742649926,0.5241364514052779
2019-09,201,39,105,-48.9977193451,227,21,127,-80.807978542,-0.24376974798557216,-0.3559822843259912,-0.11221253634041906,0.4719468659148952,0.4653494641330791
2019-10,462,91,236,-130.60490895639998,234,30,139,-87.861405955,-0.2826946081307359,-0.3754760938247863,-0.09278148569405043,0.4768046285764874,0.462010212010212
2019-11,298,47,169,-101.53803514769999,164,32,85,-45.0425638533,-0.34073166156946305,-0.2746497795932927,0.06608188197617038,0.5165204704940426,0.5215563103617613
2019-12,404,59,202,-111.66117866396999,228,34,120,-71.1559810855,-0.2763890560989356,-0.31208763633991227,-0.03569858024097666,0.49107535493975585,0.4941918533958659
2020-01,269,40,133,-75.1690669497,161,19,88,-58.22606210109999,-0.27943891059368026,-0.36165255963416143,-0.08221364904048117,0.4794465877398797,0.47928836962294213
2020-02,278,43,160,-90.6377124909,445,60,241,-152.9848221473,-0.3260349370176259,-0.34378611718494384,-0.017751180167317915,0.4955622049581705,0.5035304340797025
2020-03,719,115,373,-194.38283659889998,567,96,299,-159.1269422334,-0.2703516503461752,-0.28064716443280424,-0.010295514086629043,0.49742612147834275,0.5002017548378235
2020-04,716,107,394,-220.25085332222,490,68,260,-153.33600722698,-0.30761292363438547,-0.3129306269938367,-0.0053177033594512535,0.49867057416013716,0.5022503135332346
2020-05,273,49,143,-72.545660922,136,28,73,-39.106732186,-0.26573502169230767,-0.28754950136764706,-0.021814479675339393,0.49454638008116514,0.503359997845292
2020-06,241,25,133,-80.21779841806999,167,27,86,-46.824158002,-0.33285393534468877,-0.2803841796526946,0.05246975569199419,0.5131174389229985,0.5237098417273337
2020-07,379,61,188,-101.58930693414,178,21,100,-55.462442245800005,-0.26804566473387864,-0.3115867541898877,-0.04354108945600904,0.4891147276359977,0.47281803089146485
2020-08,264,48,153,-84.5935458089,137,22,62,-32.3965852864,-0.32043009776098486,-0.23647142544817515,0.0839586723128097,0.5209896680782025,0.5264391174518912
2020-09,454,62,228,-123.241813903,79,17,44,-22.5290192415,-0.2714577398744493,-0.2851774587531645,-0.013719718878715204,0.4965700702803212,0.5059666536552724
2020-10,417,75,233,-126.88505641809999,175,24,99,-54.796143623599995,-0.30428071083477215,-0.31312082070628566,-0.008840109871513513,0.49778997253212165,0.48758136348064407
2020-11,517,82,272,-144.03299854957,126,21,73,-41.187923415200004,-0.2785938076394004,-0.32688828107301593,-0.04829447343361554,0.48792638164159613,0.48870160572288235
2020-12,557,79,311,-195.5224796661,229,32,121,-63.8796425913,-0.35102779114201077,-0.27895040432882096,0.07207738681318981,0.5180193467032974,0.5069676918614223
2021-01,493,68,289,-178.70706988536,130,21,70,-46.3597650145,-0.36248898556868153,-0.3566135770346154,0.005875408534066151,0.5014688521335166,0.5178381962864722
2021-02,375,64,195,-108.66430895479999,256,40,144,-78.60550747,-0.2897714905461333,-0.3070527635546875,-0.0172812730085542,0.4956796817478615,0.4857708333333333
2021-03,499,65,291,-182.4942191127,219,33,118,-70.7454824688,-0.36571987798136274,-0.3230387327342466,0.04268114524711614,0.510670286311779,0.516194489435492
2021-04,373,62,201,-121.49464364844,230,26,133,-84.3130369874,-0.32572290522369973,-0.3665784216843478,-0.040855516460648056,0.48978612088483797,0.4768591910479077
2021-05,290,29,179,-122.1638422496,165,28,110,-69.679381211,-0.42125462844689654,-0.4222992800666667,-0.0010446516197701872,0.49973883709505745,0.505067920585162
2021-06,277,38,149,-84.52496488999999,249,31,139,-82.606087884,-0.3051442775812274,-0.33175135696385544,-0.02660707938262802,0.493348230154343,0.4917467704754034
2021-07,444,58,233,-143.7503000806,239,32,127,-79.54630497349999,-0.32376193711846846,-0.3328297279225941,-0.00906779080412562,0.4977330522989686,0.49916365109879757
2021-08,491,67,260,-151.8396052629,161,22,92,-55.73354231314,-0.3092456319,-0.3461710702679503,-0.036925438367950314,0.49076864040801244,0.4895731869299566
2021-09,505,76,294,-171.285488117,348,50,213,-131.62365643380002,-0.33917918439009903,-0.3782288977982759,-0.03904971340817687,0.4902375716479558,0.4908230909297826
2021-10,695,97,393,-230.4746114379,310,33,168,-108.6480135905,-0.33161814595381295,-0.35047746319516127,-0.018859317241348317,0.49528517068966293,0.4976038524019494
2021-11,738,113,432,-253.30584091385003,427,52,251,-156.92818297915,-0.3432328467667345,-0.3675133090846604,-0.02428046231792591,0.49392988442051855,0.49155179198162
2021-12,1074,158,597,-345.51651683150004,485,79,244,-138.7861523244,-0.3217099784278399,-0.2861570151018557,0.03555296332598418,0.5088882408314961,0.5171365355449327
2022-01,744,114,407,-235.9639739749,597,105,297,-148.292586249,-0.3171558789985215,-0.24839629187437187,0.06875958712414962,0.5171898967810374,0.5180522910250176
2022-02,708,131,358,-183.8227170784,1112,178,582,-315.6203148220499,-0.2596366060429378,-0.2838312183651528,-0.02419461232221498,0.49395134691944625,0.489328029102142
