year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2022-07,2767,177,1588,-725.3392815837583,841,25,485,-237.0575914993965,-0.26213924162766833,-0.28187585196123244,-0.01973661033356411,0.495065847416609,0.4907426665641046
2022-08,1930,121,1108,-502.02251069739634,585,26,401,-202.63079192105937,-0.26011529051678567,-0.34637742208728095,-0.08626213157049528,0.4784344671073762,0.4675933306762322
2022-09,2691,162,1531,-706.3236662482659,838,47,491,-235.51722611248843,-0.2624762787990583,-0.2810468092034468,-0.018570530404388497,0.4953573673989029,0.494724969379945
2022-10,2920,193,1643,-767.6512565572093,546,40,308,-142.90279169665013,-0.26289426594424975,-0.26172672471913944,0.0011675412251103134,0.5002918853062776,0.5014332129058157
2022-11,2789,156,1641,-786.8980923661584,841,54,510,-236.87341852947094,-0.28214345369887356,-0.28165685913135663,0.0004865945675169292,0.5001216486418792,0.4975593134059446
2022-12,4214,252,2395,-1117.1509106295048,922,47,559,-273.5565293885259,-0.26510462995479467,-0.2966990557359283,-0.03159442578113364,0.4921013935547166,0.48830710461049676
2023-01,2800,177,1614,-732.5919720203949,1171,69,710,-339.02963125587945,-0.2616399900072839,-0.28952146136283474,-0.027881471355550858,0.4930296321611123,0.4914547242893742
2023-02,1964,112,1257,-579.5481043926289,1135,61,720,-336.32729509504435,-0.29508559286793734,-0.2963236080132549,-0.0012380151453175725,0.4996904962136706,0.5005942874830652
2023-03,2141,133,1303,-590.6034739109878,1282,94,757,-343.2764553073609,-0.27585402798271264,-0.2677663457935732,0.008087682189139411,0.5020219205472849,0.5073282310087359
2023-04,3578,237,2084,-927.5701508167278,1323,81,834,-386.7606995798876,-0.2592426357788507,-0.2923361296900133,-0.03309349391116262,0.49172662652220933,0.48676229388718406
2023-05,1952,121,1160,-539.1078744176157,1166,59,777,-365.17646126937484,-0.27618231271394245,-0.3131873595792237,-0.03700504686528128,0.4907487382836797,0.4791235360487023
2023-06,2681,161,1601,-755.4124306163196,1129,57,736,-361.9430238232201,-0.2817651736726295,-0.32058726645103636,-0.03882209277840687,0.4902944768053983,0.4839239585456691
2023-07,3928,250,2344,-1090.0982443649305,1673,85,998,-491.37649794562856,-0.27751991964483974,-0.2937098015215951,-0.016189881876755352,0.49595252953081115,0.49684237068183673
2023-08,6941,408,4134,-1913.7815189517169,2169,102,1337,-642.2464359220958,-0.2757212964921073,-0.2961025522923448,-0.020381255800237474,0.49490468604994065,0.49185586092195505
2023-09,5673,345,3429,-1571.4657781566364,1720,102,1105,-504.156047668275,-0.2770078932058234,-0.29311398120248544,-0.016106087996662022,0.49597347800083447,0.4901220438306298
2023-10,7409,422,4507,-2072.254262664456,1620,90,975,-449.0188185764651,-0.2796941912085917,-0.27717211023238586,0.0025220809762058205,0.5006305202440514,0.5012650405162891
2023-11,7183,432,4287,-2036.499022475248,1969,108,1247,-584.7258505179869,-0.2835165004142069,-0.29696589665717976,-0.013449396242972866,0.49663765093925677,0.4895544025815142
2023-12,11765,671,7116,-3440.4043030674757,2297,108,1464,-705.2611550493635,-0.29242705508435834,-0.307035766238295,-0.014608711153936638,0.49634782221151585,0.4893690212163503
2024-01,10212,630,5798,-2799.853567378968,1302,52,789,-394.41411025013537,-0.2741728914393819,-0.30292942415524987,-0.028756532715867977,0.49281086682103303,0.4850047653343586
2024-02,5285,319,3153,-1500.5642809341912,1172,52,704,-354.45495162612855,-0.28392890840760476,-0.3024359655513042,-0.018507057143699435,0.49537323571407516,0.4949801582816975
2024-03,1931,94,1061,-519.3269829451785,885,28,499,-249.73391537566545,-0.26894199013214837,-0.2821852151137463,-0.013243224981597912,0.4966891937546005,0.4921433524387996
2024-04,2903,165,1622,-781.5983558735843,1018,53,614,-296.9161087663555,-0.26923815221274,-0.2916661186309975,-0.022427966418257506,0.49439300839543565,0.48770351042583815
2024-05,2805,141,1581,-767.1255150564685,695,37,395,-183.92892471939047,-0.27348503210569286,-0.26464593484804383,0.008839097257649031,0.5022097743144123,0.4995652675720387
2024-06,3388,188,1972,-934.02491794507,1168,68,663,-292.82770575086465,-0.27568622135332643,-0.25070865218395944,0.024977569169366998,0.5062443922923417,0.5042866341317462
2024-07,5113,327,2804,-1346.846582891812,1646,98,990,-453.765798264928,-0.26341611243727986,-0.27567788472960386,-0.012261772292324002,0.496934556926919,0.4856328982017344
2024-08,5437,271,3079,-1537.2252042225473,977,54,572,-283.9264456504713,-0.28273408207146355,-0.2906104868479747,-0.007876404776511137,0.4980308988058722,0.4965667027300149
2024-09,5557,291,3091,-1543.7459767052706,1160,65,692,-331.2875631330011,-0.2778020472746573,-0.28559272683879405,-0.00779067956413676,0.4980523301089658,0.49083793817055843
2024-10,7918,408,4557,-2226.245707410309,1982,107,1200,-563.5140641710206,-0.2811626303877632,-0.28431587496015165,-0.0031532445723884694,0.49921168885690287,0.493133197514687
2024-11,9280,514,5348,-2512.447405384859,2141,132,1209,-539.0686287226335,-0.2707378669595753,-0.2517835725000624,0.01895429445951291,0.5047385736148782,0.5044673019778061
2024-12,12950,664,7774,-3715.014930003415,2940,149,1812,-852.7680797996001,-0.2868737397686035,-0.290057169999864,-0.003183430231260498,0.49920414244218486,0.4958471226328369
