year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2014-01,72,6,39,-23.759298738092184,21,1,11,-7.3739964962005615,-0.3299902602512803,-0.35114269029526485,-0.021152430043984538,0.4947118924890039,0.4955357142857143
2014-02,125,27,76,-32.355639327317476,19,3,14,-7.898027792572975,-0.2588451146185398,-0.41568567329331446,-0.15684055867477464,0.4607898603313063,0.4532631578947368
2014-03,202,32,118,-52.02420054376125,91,12,57,-29.865179739892483,-0.2575455472463428,-0.32818878835046683,-0.07064324110412401,0.482339189723969,0.4828092699379828
2014-04,168,22,89,-45.07725636288524,126,21,57,-28.82622427865863,-0.2683170021600312,-0.22877955776713196,0.03953744439289922,0.5098843610982248,0.5282738095238095
2014-05,89,19,38,-14.04182368516922,43,4,23,-12.889011174440384,-0.15777329983336202,-0.2997444459172182,-0.1419711460838562,0.46450721347903595,0.44290567023778415
2014-06,100,18,53,-24.68757378309965,127,17,61,-33.15669282898307,-0.2468757378309965,-0.26107632148805565,-0.014200583657059146,0.4964498540857352,0.5008858267716535
2014-07,157,26,81,-38.455254171043634,31,6,17,-6.705523740500212,-0.24493792465632888,-0.2163072174354907,0.028630707220838186,0.5071576768052095,0.49886994041504007
2014-08,328,63,158,-65.55608770251274,70,17,28,-8.516726680099964,-0.19986612104424617,-0.12166752400142807,0.0781985970428181,0.5195496492607046,0.5331228222996516
2014-09,296,39,169,-91.9803480245173,132,18,64,-33.365565456449986,-0.31074441900174765,-0.25276943527613627,0.057974983725611384,0.5144937459314028,0.5226760851760852
2014-10,537,76,325,-169.57258555665612,324,44,190,-102.47760113701224,-0.3157776267349276,-0.3162888923981859,-0.0005112656632583201,0.4998721835841854,0.5032674667218429
2014-11,547,93,309,-151.51571541279554,523,86,290,-144.60481407120824,-0.27699399527019297,-0.2764910402891171,0.0005029549810758871,0.500125738745269,0.5012059521604021
2014-12,574,96,325,-167.2351659052074,1239,167,707,-373.71824971586466,-0.2913504632494902,-0.301628934395371,-0.010278471145880763,0.4974303822135298,0.4907798381857911
2015-01,594,81,357,-185.83805872499943,720,101,396,-201.3708186633885,-0.3128586847222213,-0.27968169258803954,0.03317699213418174,0.5082942480335454,0.5137310606060606
2015-02,614,88,349,-185.6660597845912,335,48,184,-98.37358452379704,-0.30238771951887816,-0.29365249111581204,0.00873522840306612,0.5021838071007665,0.5047778209927561
2015-03,318,46,168,-85.60981065779924,183,28,100,-46.4671880081296,-0.2692132410622618,-0.2539190601537136,0.015294180908548172,0.503823545227137,0.4975512939478297
2015-04,227,41,117,-57.57458361238241,133,25,68,-33.167446833103895,-0.2536325269267948,-0.24937929949702176,0.004253227429773021,0.5010633068574433,0.5028733728594614
2015-05,100,12,68,-37.241455137729645,50,8,19,-10.192458249628544,-0.37241455137729645,-0.20384916499257089,0.16856538638472557,0.5421413465961814,0.585
2015-06,205,44,110,-44.426716700196266,343,42,209,-112.37506448477507,-0.2167156912204696,-0.327624094707799,-0.11090840348732942,0.47227289912816767,0.458767688259973
2015-07,387,67,251,-126.12485119327903,255,35,146,-75.4950328245759,-0.325904008251367,-0.2960589522532388,0.0298450559981282,0.5074612639995321,0.5100395196838425
2015-08,147,18,97,-54.409275367856026,63,11,42,-25.657383166253567,-0.37013112495140155,-0.4072600502579931,-0.037128925306591565,0.4907177686733521,0.5113378684807256
2015-09,357,45,214,-123.76282926648855,136,27,80,-34.00195091590285,-0.3466745917828811,-0.2500143449698739,0.09666024681300722,0.5241650617032518,0.520920868347339
2015-10,401,77,227,-101.54958487302065,220,32,135,-72.77351814880967,-0.2532408600324704,-0.3307887188582258,-0.07754785882575538,0.48061303529356114,0.47647075493085467
2015-11,558,75,341,-184.08264523744583,153,16,90,-49.4336068443954,-0.3298972136871789,-0.32309546957121177,0.006801744115967123,0.5017004360289918,0.49826059456040483
2015-12,619,116,340,-154.31108397245407,511,74,250,-119.08843682333827,-0.24929092725759947,-0.233049778519253,0.016241148738346478,0.5040602871845866,0.5043628224299657
2016-01,622,111,358,-170.1637832671404,671,143,351,-142.7001084946096,-0.27357521425585274,-0.2126678218995672,0.060907392356285533,0.5152268480890714,0.521780253113604
2016-02,792,121,452,-232.46569911018014,609,97,349,-178.27772014588118,-0.2935172968562881,-0.29273845672558485,0.0007788401307032289,0.5001947100326758,0.5010340473702543
2016-03,405,60,253,-133.0770773626864,318,56,187,-90.60279532149434,-0.32858537620416395,-0.2849144506965231,0.043670925507640845,0.5109177313769102,0.516148381085488
2016-04,347,63,185,-88.13764107972383,775,121,423,-213.6241773031652,-0.25399896564761915,-0.2756440997460196,-0.021645134098400465,0.49458871647539987,0.4904768987635958
2016-05,523,101,311,-147.04347311332822,182,39,82,-30.706940937787294,-0.2811538682855224,-0.16871945570212799,0.11243441258339443,0.5281086031458486,0.5413164751118862
2016-06,332,74,188,-83.55384459346533,300,65,146,-53.299722138792276,-0.25166820660682326,-0.17766574046264091,0.07400246614418235,0.5185006165360456,0.5183433734939759
2016-07,487,87,291,-138.60932318866253,265,35,150,-80.31865704804659,-0.28461873344694566,-0.3030892718794211,-0.018470538432475425,0.49538236539188113,0.49623222657006705
2016-08,250,20,138,-87.98174025118351,373,67,215,-116.3935397528112,-0.35192696100473403,-0.31204702346598173,0.0398799375387523,0.5099699843846881,0.518804289544236
2016-09,331,50,183,-94.5813625305891,411,78,224,-97.45910179615021,-0.2857442976754958,-0.2371267683604628,0.04861752931503302,0.5121543823287582,0.5116453863173602
2016-10,491,55,301,-169.6354017853737,306,51,194,-94.08203873410821,-0.3454896166708222,-0.30745764292192224,0.03803197374889994,0.509507993437225,0.5084245171252479
2016-11,271,45,150,-72.60672928765416,325,42,190,-104.97825429961085,-0.2679215102865467,-0.32301001322957185,-0.05508850294302514,0.48622787426424374,0.4830173147885325
