year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2016-06,332,44,219,-129.868345533,300,25,174,-113.25515590407,-0.39116971546084334,-0.37751718634689996,0.013652529113943379,0.5034131322784858,0.5076104417670683
2016-07,487,43,305,-199.04087893719998,265,13,179,-125.39728598849999,-0.4087081703022587,-0.4731973056169811,-0.06448913531472239,0.4838777161713194,0.4778931463329588
2016-08,250,11,158,-107.36604067219999,373,31,233,-150.2150952556,-0.42946416268879994,-0.4027214350016086,0.026742727687191326,0.5066856819217979,0.5116112600536193
2016-09,331,33,156,-104.778917251,411,37,246,-160.0948072037,-0.3165526200936556,-0.3895250783545012,-0.07297245826084559,0.4817568854347886,0.4657713483435141
2016-10,491,34,299,-209.72868341769998,306,28,198,-125.692322254,-0.42714599474073317,-0.41075922305228757,0.0163867716884456,0.5040966929221113,0.4960398280153881
2016-11,271,29,155,-96.0089109943,325,30,195,-126.57361751360001,-0.3542764243332103,-0.3894572846572308,-0.03518086032402046,0.4912047849189949,0.4893130854385467
2016-12,413,43,257,-151.0966309942,203,11,124,-85.15119441869999,-0.36585140676561745,-0.4194640119147783,-0.05361260514916083,0.4865968487127098,0.4903773899974952
2017-01,356,22,239,-157.4945880753,197,19,118,-68.5999767293,-0.44240052830140447,-0.3482232321284264,0.0941772961729781,0.5235443240432445,0.5267531226829407
2017-02,396,27,236,-148.7196753227,267,16,165,-105.48662662390001,-0.3755547356633838,-0.3950809985913858,-0.01952626292800197,0.4951184342679995,0.49243133583021226
2017-03,456,41,278,-172.16410781765998,285,19,154,-105.759378952,-0.37755286802118415,-0.37108554018245615,0.006467327838727999,0.501616831959682,0.5115131578947368
2017-04,207,16,112,-70.7988446028,117,9,67,-43.221053862,-0.34202340387826086,-0.36941071676923076,-0.027387312890969906,0.49315317177725754,0.4920104050538833
2017-05,269,21,156,-100.3677817804,47,3,26,-16.098888654,-0.3731144304104089,-0.34252954582978723,0.030584884580621696,0.5076462211451555,0.503124258482955
2017-06,98,4,52,-41.0455275177,80,10,43,-24.539230948,-0.4188319134459184,-0.30674038685,0.11209152659591842,0.5280228816489796,0.5193239795918367
2017-07,170,17,87,-58.1076297637,269,14,155,-107.948535931,-0.3418095868452941,-0.40129567260594795,-0.05948608576065384,0.48512847855983654,0.4719002842772797
2017-08,240,24,145,-90.6333291773,161,12,78,-55.651892720999996,-0.3776388715720833,-0.34566392994409934,0.03197494162798398,0.507993735406996,0.5235571946169773
2017-09,212,19,124,-78.4534949392,108,8,55,-36.7701675829,-0.3700636553735849,-0.3404645146564815,0.0295991407171034,0.5073997851792759,0.5150244584206849
