year_month,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2015-01,594,44,390,-242.82240618392825,720,55,431,-276.877345841378,-0.4087919296025728,-0.3845518692241361,0.024240060378436734,0.5060600150946092,0.51506734006734
2015-02,614,56,388,-241.09472102671862,335,28,219,-134.09890159964561,-0.3926624120956329,-0.40029522865565853,-0.007632816560025624,0.4980917958599936,0.4926418396616267
2015-03,318,33,192,-114.19313685595989,183,21,106,-64.61686097458005,-0.3590979146413833,-0.35309760095398934,0.006000313687393954,0.5015000784218485,0.5088797814207651
2015-04,227,22,143,-86.72042302787304,133,15,80,-47.10000606626272,-0.38202829527697374,-0.35413538395686256,0.02789291132011118,0.5069732278300279,0.5110794607664536
2015-05,100,8,65,-43.1017669737339,50,3,25,-16.168441519141197,-0.431017669737339,-0.32336883038282394,0.10764883935451508,0.5269122098386287,0.5325
2015-06,205,28,120,-65.16050960496068,343,25,230,-144.10896223410964,-0.3178561444144423,-0.4201427470382205,-0.1022866026237782,0.4744283493440554,0.46277821233022826
2015-07,387,40,277,-170.32040798664093,255,25,163,-97.65662265568972,-0.44010441340217293,-0.38296714766937145,0.05713726573280148,0.5142843164332004,0.5178066575467396
2015-08,147,9,102,-67.74111856520176,63,7,45,-30.23648390173912,-0.46082393581769904,-0.479944188916494,-0.019120253098794948,0.4952199367253013,0.5073696145124716
2015-09,357,27,230,-155.5127584449947,136,22,85,-46.70578956604004,-0.43560996763303833,-0.3434249232797062,0.09218504435333214,0.5230462610883331,0.5263480392156863
2015-10,401,53,246,-150.3471447378397,220,18,147,-92.2675159946084,-0.37493053550583466,-0.41939779997549276,-0.0444672644696581,0.48888318388258545,0.47373328043527546
2015-11,558,46,367,-233.6855771765113,153,10,93,-58.47480444610119,-0.41879135694715286,-0.38218826435360254,0.036603092593550324,0.5091507731483875,0.5081962892683956
2015-12,619,73,376,-230.56054154410958,511,43,288,-178.70701044425368,-0.3724726034638281,-0.3497201769946256,0.022752426469202502,0.5056881066173007,0.5025117843627592
2016-01,622,78,397,-234.5867137685418,671,86,398,-235.0600815191865,-0.3771490575056942,-0.35031308721190235,0.026835970293791866,0.5067089925734479,0.5119710227572227
2016-02,792,68,517,-323.3010165132582,609,68,384,-242.80426406860352,-0.40820835418340684,-0.3986933728548498,0.009514981328557048,0.5023787453321392,0.512008944121013
2016-03,405,33,266,-170.82348250597715,318,33,210,-128.83836330473423,-0.4217863765579683,-0.40515208586394413,0.016634290694024167,0.5041585726735061,0.5046762170976007
2016-04,347,42,208,-122.25623472034931,775,69,488,-299.3995257206261,-0.3523234429981248,-0.38632196867177565,-0.03399852567365086,0.4915003685815873,0.4844352514641629
2016-05,523,63,331,-195.6831025518477,182,28,98,-51.56741661205888,-0.374155071800856,-0.28333745391241144,0.09081761788844456,0.5227044044721112,0.5319532284159435
2016-06,332,55,207,-120.70701163262129,300,38,164,-94.35000442713499,-0.3635753362428352,-0.31450001475711664,0.04907532148571858,0.5122688303714297,0.5094578313253012
2016-07,487,53,312,-191.4323494322598,265,18,180,-111.62570864707232,-0.393084906431745,-0.42122908923423513,-0.028144182802490147,0.49296395429937745,0.4801266901708574
2016-08,250,9,150,-108.75683997571468,373,35,244,-154.98390047997236,-0.43502735990285873,-0.41550643560314304,0.019520924299715692,0.504880231074929,0.5009195710455764
2016-09,331,36,190,-114.48339056968689,411,54,242,-140.43679506331682,-0.34587127060328365,-0.34169536511755916,0.004175905485724496,0.5010439763714312,0.5019589682522181
2016-10,491,40,308,-202.71549719199538,306,32,194,-117.77758847177029,-0.4128625197392981,-0.3848940799731055,0.02796843976619262,0.5069921099415482,0.5041032706361567
2016-11,271,26,158,-92.72557002305984,325,38,197,-120.08561107888818,-0.34216077499284075,-0.3694941879350406,-0.02733341294219982,0.49316664676445005,0.4994635254044848
2016-12,413,49,242,-146.07243705913424,203,28,122,-72.00969508290291,-0.3536862882787754,-0.35472756198474337,-0.00104127370596796,0.499739681573508,0.5010645403690407
