date,date,year_month,year,num_ec,1_ec,-1_ec,sum_mood_ec,num_cb,1_cb,-1_cb,sum_mood_cb,mood_ec,mood_cb,mood_cb_without_mood_ec,indicator,indicator2
2014-05-12,2014-05-12,2014-05,2014,0,0,0,0.0,6,0,2,-1.18498173,,-0.197496955,,,
2014-05-13,2014-05-13,2014-05,2014,0,0,0,0.0,2,0,1,-0.655239508,,-0.327619754,,,
2014-05-14,2014-05-14,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-05-15,2014-05-15,2014-05,2014,4,0,1,-1.1060568089999998,0,0,0,0.0,-0.27651420224999995,,,,
2014-05-16,2014-05-16,2014-05,2014,7,3,2,-0.11661194000000019,0,0,0,0.0,-0.0166588485714286,,,,
2014-05-17,2014-05-17,2014-05,2014,7,1,3,-1.290621883,0,0,0,0.0,-0.1843745547142857,,,,
2014-05-18,2014-05-18,2014-05,2014,3,2,0,1.41031315,5,0,3,-1.6930079,0.4701043833333333,-0.33860158,-0.8087059633333333,0.29782350916666667,0.18333333333333335
2014-05-19,2014-05-19,2014-05,2014,15,2,9,-5.8823115239999995,3,0,2,-1.92777858,-0.39215410159999997,-0.64259286,-0.25043875840000007,0.4373903104,0.45
2014-05-20,2014-05-20,2014-05,2014,25,1,11,-9.23270455,3,0,3,-2.3044858599999998,-0.369308182,-0.7681619533333333,-0.3988537713333333,0.40028655716666667,0.35
2014-05-21,2014-05-21,2014-05,2014,7,0,5,-4.695966390000001,0,0,0,0.0,-0.6708523414285715,,,,
2014-05-22,2014-05-22,2014-05,2014,0,0,0,0.0,2,0,2,-1.60324269,,-0.801621345,,,
2014-05-23,2014-05-23,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-05-24,2014-05-24,2014-05,2014,0,0,0,0.0,2,0,2,-1.9850392499999998,,-0.9925196249999999,,,
2014-05-25,2014-05-25,2014-05,2014,0,0,0,0.0,1,0,1,-0.8175768,,-0.8175768,,,
2014-05-26,2014-05-26,2014-05,2014,4,1,2,-1.29789059,0,0,0,0.0,-0.3244726475,,,,
2014-05-27,2014-05-27,2014-05,2014,4,2,1,0.13277995000000004,0,0,0,0.0,0.03319498750000001,,,,
2014-05-28,2014-05-28,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-05-29,2014-05-29,2014-05,2014,7,1,5,-4.06601357,0,0,0,0.0,-0.5808590814285715,,,,
2014-05-30,2014-05-30,2014-05,2014,1,0,1,-0.9318149,0,0,0,0.0,-0.9318149,,,,
2014-05-31,2014-05-31,2014-05,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-01,2014-06-01,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-02,2014-06-02,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-03,2014-06-03,2014-06,2014,18,2,11,-8.025509583,5,0,3,-2.68430122,-0.4458616435,-0.536860244,-0.09099860049999997,0.47725034987500004,0.475
2014-06-04,2014-06-04,2014-06,2014,1,0,1,-0.99149185,1,0,0,-0.104010835,-0.99149185,-0.104010835,0.887481015,0.72187025375,0.75
2014-06-05,2014-06-05,2014-06,2014,5,0,3,-1.7525825959999999,9,2,4,-1.83080242,-0.3505165192,-0.2034224911111111,0.14709402808888888,0.5367735070222223,0.5944444444444444
2014-06-06,2014-06-06,2014-06,2014,3,1,1,-0.5954541599999998,7,1,5,-3.20462969,-0.19848471999999995,-0.4578042414285714,-0.25931952142857145,0.4351701196428571,0.35714285714285715
2014-06-07,2014-06-07,2014-06,2014,4,1,2,-1.40271092,0,0,0,0.0,-0.35067773,,,,
2014-06-08,2014-06-08,2014-06,2014,0,0,0,0.0,6,0,3,-1.8822831149,,-0.31371385248333333,,,
2014-06-09,2014-06-09,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-10,2014-06-10,2014-06,2014,6,1,2,-0.020870181999999973,5,0,2,-2.230037295,-0.0034783636666666624,-0.44600745899999994,-0.4425290953333333,0.3893677261666667,0.44166666666666665
2014-06-11,2014-06-11,2014-06,2014,10,2,6,-3.87696611,6,0,4,-3.7090374999999995,-0.387696611,-0.6181729166666666,-0.2304763056666666,0.44238092358333336,0.43333333333333335
2014-06-12,2014-06-12,2014-06,2014,1,0,0,0.379583,0,0,0,0.0,0.379583,,,,
2014-06-13,2014-06-13,2014-06,2014,0,0,0,0.0,11,0,5,-4.657416529,,-0.4234015026363636,,,
2014-06-14,2014-06-14,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-15,2014-06-15,2014-06,2014,14,2,8,-5.837437436000001,1,0,1,-0.11130914,-0.41695981685714295,-0.11130914,0.305650676857143,0.5764126692142857,0.35714285714285715
2014-06-16,2014-06-16,2014-06,2014,1,0,0,-0.11056648,9,0,6,-4.931671519999999,-0.11056648,-0.5479635022222221,-0.4373970222222221,0.3906507444444445,0.33333333333333337
2014-06-17,2014-06-17,2014-06,2014,4,0,3,-2.85575322,23,3,15,-9.145514835999998,-0.713938305,-0.39763107982608686,0.31630722517391313,0.5790768062934782,0.5570652173913043
2014-06-18,2014-06-18,2014-06,2014,0,0,0,0.0,3,0,3,-2.11779008,,-0.7059300266666666,,,
2014-06-19,2014-06-19,2014-06,2014,1,1,0,0.7704678,0,0,0,0.0,0.7704678,,,,
2014-06-20,2014-06-20,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-21,2014-06-21,2014-06,2014,1,0,0,0.06521092,29,2,14,-6.949963765000002,0.06521092,-0.23965392293103457,-0.30486484293103455,0.42378378926724136,0.39655172413793105
2014-06-22,2014-06-22,2014-06,2014,1,0,1,-0.82141,1,1,0,0.23632617,-0.82141,0.23632617,1.05773617,0.7644340425,1.0
2014-06-23,2014-06-23,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-24,2014-06-24,2014-06,2014,0,0,0,0.0,1,0,0,0.010680512,,0.010680512,,,
2014-06-25,2014-06-25,2014-06,2014,19,3,10,-7.279476407,1,1,0,0.4475033,-0.3831303372105263,0.4475033,0.8306336372105263,0.7076584093026316,0.8421052631578947
2014-06-26,2014-06-26,2014-06,2014,6,1,4,-2.7886269699999997,3,1,2,-1.15365608,-0.4647711616666666,-0.38455202666666666,0.08021913499999994,0.52005478375,0.5416666666666666
2014-06-27,2014-06-27,2014-06,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-06-28,2014-06-28,2014-06,2014,4,0,4,-3.6349021599999998,0,0,0,0.0,-0.9087255399999999,,,,
2014-06-29,2014-06-29,2014-06,2014,1,0,1,-0.96391094,0,0,0,0.0,-0.96391094,,,,
2014-06-30,2014-06-30,2014-06,2014,0,0,0,0.0,6,1,3,-2.03906111,,-0.3398435183333333,,,
2014-07-01,2014-07-01,2014-07,2014,2,0,2,-1.9508652400000002,2,2,0,0.89508941,-0.9754326200000001,0.447544705,1.4229773250000002,0.85574433125,1.0
2014-07-02,2014-07-02,2014-07,2014,7,1,3,-2.528405099,3,0,2,-1.29021536,-0.3612007284285714,-0.4300717866666666,-0.0688710582380952,0.4827822354404762,0.40476190476190477
2014-07-03,2014-07-03,2014-07,2014,0,0,0,0.0,4,0,4,-3.44816663,,-0.8620416575,,,
2014-07-04,2014-07-04,2014-07,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-07-05,2014-07-05,2014-07,2014,1,0,0,0.17433235,0,0,0,0.0,0.17433235,,,,
2014-07-06,2014-07-06,2014-07,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-07-07,2014-07-07,2014-07,2014,9,1,6,-3.1858712949999997,0,0,0,0.0,-0.3539856994444444,,,,
2014-07-08,2014-07-08,2014-07,2014,6,1,3,-1.412551209,10,1,8,-6.167577643,-0.23542520150000001,-0.6167577643000001,-0.38133256280000005,0.4046668593,0.4083333333333333
2014-07-09,2014-07-09,2014-07,2014,0,0,0,0.0,3,0,3,-2.7859487,,-0.9286495666666666,,,
2014-07-10,2014-07-10,2014-07,2014,4,1,2,-0.7999480200000001,0,0,0,0.0,-0.19998700500000002,,,,
2014-07-11,2014-07-11,2014-07,2014,13,2,7,-4.5840436239999995,0,0,0,0.0,-0.35261874030769225,,,,
2014-07-12,2014-07-12,2014-07,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-07-13,2014-07-13,2014-07,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-07-14,2014-07-14,2014-07,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-07-15,2014-07-15,2014-07,2014,3,0,1,-1.3993979,0,0,0,0.0,-0.4664659666666667,,,,
2014-07-16,2014-07-16,2014-07,2014,0,0,0,0.0,0,0,0,0.0,,,,,
2014-07-17,2014-07-17,2014-07,2014,54,4,35,-22.037213829399995,0,0,0,0.0,-0.4080965523962962,,,,
2014-07-18,2014-07-18,2014-07,2014,1,0,0,-0.0049001146,0,0,0,0.0,-0.0049001146,,,,
2014-07-19,2014-07-19,2014-07,2014,0,0,0,0.0,0,0,0,0.0,,,,,
